ID_клиента,Возраст,Пол,Город,Банк,Тип_клиента,Канал_обслуживания,Кредитный_рейтинг,Срок_обслуживания_лет,Баланс,Количество_продуктов,Есть_кредитная_карта,Активный_клиент,Примерная_зарплата,Количество_жалоб,Обращения_в_поддержку,Использование_приложения_в_месяц,Сумма_кредитов,Просрочки_по_кредитам,Средняя_оценка_сервиса,Отток
3065,23,Женщина,Астана,Halyk Bank,Новый,Мобильное приложение,704,8,66252.68,3,1,1,255706.66,2,0,15,1406867.83,0,3.7,0
3066,45,Мужчина,Астана,ForteBank,Новый,Отделение,518,5,195835.08,1,0,1,190666.85,5,3,4,1382150.58,0,3.9,1
3067,63,Женщина,Алматы,Jusan Bank,Премиальный,Мобильное приложение,664,4,61061.38,1,1,0,151342.5,1,1,27,478157.33,1,3.7,1
3068,42,Мужчина,Алматы,Halyk Bank,Новый,Мобильное приложение,622,1,0.0,2,0,0,186791.9,2,1,8,1140664.58,0,2.8,0
3069,44,Мужчина,Шымкент,Jusan Bank,Новый,Интернет-банк,629,7,155563.4,3,1,0,139046.34,3,3,5,706562.91,0,3.2,0
3070,50,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,650,8,2242.09,3,0,1,269516.53,0,3,0,1188654.61,0,2.9,0
3071,26,Мужчина,Шымкент,Kaspi Bank,Новый,Мобильное приложение,751,2,126671.71,2,1,0,207009.74,2,1,0,1295158.42,1,3.5,0
3072,62,Мужчина,Актобе,Jusan Bank,Обычный,Мобильное приложение,576,9,70327.88,1,0,0,94041.05,1,4,17,656252.84,0,3.9,0
3073,44,Мужчина,Алматы,Halyk Bank,Премиальный,Отделение,668,7,210380.99,2,1,1,54229.48,0,2,10,1128404.73,1,3.8,0
3074,61,Женщина,Актобе,ForteBank,Обычный,Колл-центр,676,9,179469.47,2,0,1,147563.39,0,0,15,534225.19,0,4.8,0
3075,33,Женщина,Алматы,Bereke Bank,Обычный,Интернет-банк,630,4,156298.44,3,1,1,55426.64,3,2,12,1241618.69,1,3.4,0
3076,63,Женщина,Астана,Halyk Bank,Премиальный,Мобильное приложение,592,10,127662.83,1,1,1,204544.5,1,1,16,716314.38,1,3.6,0
3077,51,Мужчина,Шымкент,Kaspi Bank,Новый,Отделение,582,9,149146.17,3,1,1,182612.44,0,0,11,1007619.11,0,4.6,0
3078,48,Женщина,Астана,Jusan Bank,Обычный,Отделение,612,3,198409.16,2,1,0,151719.86,1,1,14,214736.83,1,4.3,0
3079,44,Женщина,Алматы,Kaspi Bank,Обычный,Отделение,716,9,39954.32,1,1,1,135408.69,2,7,23,656399.5,0,2.8,0
3080,39,Мужчина,Караганда,Halyk Bank,Обычный,Колл-центр,617,8,43713.21,1,1,1,202381.0,0,1,5,1851751.22,0,3.9,0
3081,56,Мужчина,Павлодар,Kaspi Bank,Обычный,Колл-центр,641,6,127363.39,1,1,0,271093.1,1,2,12,888795.35,0,4.5,0
3082,43,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,545,10,124351.27,2,0,1,171731.74,2,0,22,1015594.28,0,2.9,0
3083,18,Мужчина,Актобе,ForteBank,Обычный,Мобильное приложение,607,3,226630.29,3,1,1,194042.7,1,3,15,783781.79,0,2.8,0
3084,28,Женщина,Астана,Halyk Bank,Новый,Колл-центр,670,10,168537.36,2,1,1,337173.88,1,3,18,1378673.53,0,2.1,0
3085,39,Мужчина,Павлодар,ForteBank,Новый,Мобильное приложение,499,4,60169.12,1,1,0,201574.77,0,4,13,532626.5,1,5.0,0
3086,45,Мужчина,Алматы,Jusan Bank,Обычный,Мобильное приложение,744,10,106685.87,2,1,0,198540.23,0,2,28,768429.63,1,4.6,0
3087,41,Женщина,Караганда,Halyk Bank,Новый,Мобильное приложение,596,4,128631.06,2,1,0,251229.63,1,2,9,1144024.57,2,4.4,0
3088,56,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,808,1,742.95,1,1,0,186942.47,2,0,11,625519.22,1,4.2,0
3089,18,Женщина,Актобе,Jusan Bank,Обычный,Отделение,687,4,97603.63,1,0,0,336700.33,1,3,20,642453.32,1,3.3,0
3090,43,Мужчина,Шымкент,ForteBank,Обычный,Мобильное приложение,484,10,73896.37,1,1,0,236100.69,1,1,17,382974.0,1,4.9,0
3091,20,Мужчина,Астана,Halyk Bank,Обычный,Отделение,674,2,69423.67,1,1,0,79148.62,0,2,12,705597.55,1,4.3,1
3092,51,Мужчина,Алматы,Halyk Bank,Обычный,Мобильное приложение,621,4,35842.95,2,1,0,143064.6,1,2,3,987233.72,1,3.3,0
3093,40,Мужчина,Караганда,Halyk Bank,Премиальный,Колл-центр,676,0,103772.43,4,0,1,134587.04,3,2,13,1761291.55,2,3.2,0
3094,47,Мужчина,Шымкент,Halyk Bank,Обычный,Колл-центр,795,7,247404.21,2,1,1,266161.08,0,2,11,496905.24,0,2.8,0
3095,31,Женщина,Астана,Halyk Bank,Обычный,Отделение,713,8,27067.63,2,1,1,109669.04,3,2,15,1506665.41,1,4.3,0
3096,57,Мужчина,Астана,ForteBank,Новый,Мобильное приложение,629,8,68909.17,1,1,1,155736.16,1,3,6,915759.12,0,5.0,0
3097,54,Мужчина,Актобе,Kaspi Bank,Обычный,Мобильное приложение,524,7,192011.41,1,1,0,95427.66,2,5,14,1422893.56,1,4.0,0
3098,49,Мужчина,Астана,Bereke Bank,Обычный,Мобильное приложение,728,1,197884.1,1,1,1,157762.68,0,3,10,980497.11,0,5.0,0
3099,40,Женщина,Алматы,Jusan Bank,Премиальный,Мобильное приложение,695,1,7904.36,2,1,1,120777.67,1,2,16,1135346.99,0,5.0,0
3100,48,Женщина,Актобе,Kaspi Bank,Обычный,Мобильное приложение,754,9,92880.72,2,1,1,287756.6,0,4,13,754943.05,0,4.2,0
3101,33,Женщина,Астана,Kaspi Bank,Обычный,Колл-центр,637,4,144956.75,3,1,0,172922.13,0,2,8,1081282.15,2,3.4,0
3102,52,Мужчина,Астана,ForteBank,Обычный,Интернет-банк,676,5,141894.4,1,0,0,294627.87,1,3,21,373085.41,1,3.9,0
3103,61,Мужчина,Алматы,ForteBank,Обычный,Мобильное приложение,627,4,98159.37,2,1,1,163479.0,1,4,11,490321.44,0,5.0,0
3104,54,Мужчина,Актобе,Bereke Bank,Обычный,Мобильное приложение,657,0,190439.0,1,1,0,229720.68,0,4,15,790274.75,0,4.0,1
3105,33,Мужчина,Алматы,Kaspi Bank,Новый,Интернет-банк,513,0,162888.15,2,0,0,55800.18,0,3,17,657169.95,0,4.5,0
3106,46,Женщина,Шымкент,Kaspi Bank,Новый,Отделение,678,10,89531.04,2,0,0,174818.64,2,2,8,1243183.88,0,5.0,0
3107,26,Женщина,Актобе,Bereke Bank,Обычный,Мобильное приложение,684,7,27630.89,1,1,0,50000.0,0,2,6,880411.89,0,4.9,0
3108,48,Женщина,Алматы,Kaspi Bank,Обычный,Интернет-банк,604,4,193988.45,3,1,0,101609.88,0,4,14,1292829.31,1,4.8,0
3109,47,Женщина,Актобе,ForteBank,Обычный,Отделение,704,7,296565.33,2,1,1,201800.98,0,1,11,1516216.37,0,3.8,0
3110,19,Женщина,Астана,Kaspi Bank,Обычный,Отделение,728,10,85364.34,2,1,1,259049.1,2,2,9,245465.49,0,4.4,1
3111,28,Мужчина,Шымкент,Jusan Bank,Обычный,Отделение,776,10,222619.44,1,0,1,189966.85,2,5,17,1624066.35,1,3.6,0
3112,38,Женщина,Астана,Kaspi Bank,Обычный,Мобильное приложение,558,2,135166.99,4,1,1,215874.0,1,2,15,1029532.75,1,3.3,0
3113,38,Мужчина,Шымкент,ForteBank,Новый,Мобильное приложение,710,10,136339.68,1,1,1,64048.22,0,2,9,867128.21,1,3.7,0
3114,27,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,770,4,248622.14,1,1,1,72955.19,0,3,19,891362.59,0,4.2,0
3115,46,Мужчина,Алматы,Bereke Bank,Обычный,Отделение,618,10,227174.07,1,1,1,115827.33,2,1,12,1680930.36,1,4.0,0
3116,45,Мужчина,Павлодар,Kaspi Bank,Обычный,Мобильное приложение,775,1,51700.71,1,1,1,264406.77,2,3,6,1142148.03,0,4.5,1
3117,39,Женщина,Алматы,Kaspi Bank,Новый,Мобильное приложение,584,7,136751.82,2,1,1,119470.46,1,3,12,329007.41,0,3.3,0
3118,32,Мужчина,Актобе,Kaspi Bank,Обычный,Мобильное приложение,656,10,178480.8,2,1,1,50000.0,2,2,30,741965.44,0,4.6,0
3119,54,Мужчина,Алматы,Jusan Bank,Новый,Мобильное приложение,494,0,83397.65,1,1,1,253206.28,0,1,10,1129931.0,0,3.9,0
3120,61,Мужчина,Астана,ForteBank,Обычный,Мобильное приложение,481,4,177311.97,2,1,1,181660.03,1,1,7,1207682.77,0,5.0,0
3121,36,Мужчина,Актобе,Halyk Bank,Обычный,Колл-центр,510,6,38175.14,3,0,0,234579.35,0,4,8,613480.29,0,2.9,0
3122,34,Женщина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,777,9,104338.47,3,0,0,110164.46,2,1,6,683832.21,0,3.8,0
3123,47,Женщина,Актобе,Halyk Bank,Новый,Колл-центр,580,4,223515.96,1,0,1,109321.78,3,2,6,1058273.77,0,3.6,0
3124,37,Мужчина,Астана,Halyk Bank,Премиальный,Колл-центр,580,2,151369.01,3,1,1,167879.41,0,0,1,1593822.04,0,1.8,0
3125,40,Мужчина,Астана,Halyk Bank,Обычный,Мобильное приложение,686,3,173449.86,3,1,1,119554.03,1,2,6,842203.56,1,3.1,0
3126,50,Женщина,Шымкент,Jusan Bank,Обычный,Мобильное приложение,583,8,130289.69,1,1,0,50000.0,1,3,17,247702.51,0,3.8,0
3127,19,Мужчина,Астана,Kaspi Bank,Обычный,Колл-центр,758,4,105130.0,2,1,0,117905.79,3,4,18,1122529.69,1,2.9,0
3128,57,Мужчина,Астана,ForteBank,Обычный,Мобильное приложение,817,2,190668.46,2,0,1,104693.75,1,0,17,524193.19,0,3.3,1
3129,42,Мужчина,Караганда,Jusan Bank,Обычный,Интернет-банк,450,10,243246.68,4,1,0,50000.0,0,2,3,1167062.48,1,4.5,0
3130,37,Женщина,Алматы,Bereke Bank,Обычный,Отделение,696,6,180569.1,1,1,0,141403.51,1,1,8,254599.45,0,4.0,0
3131,40,Мужчина,Алматы,ForteBank,Обычный,Отделение,464,5,101732.49,1,0,1,85542.02,1,1,8,266801.51,2,4.1,0
3132,41,Мужчина,Караганда,Kaspi Bank,Обычный,Колл-центр,527,2,235622.47,2,1,1,141354.41,2,3,16,655082.38,0,4.6,0
3133,21,Женщина,Караганда,ForteBank,Обычный,Мобильное приложение,692,9,171005.96,1,1,0,140051.96,1,2,9,275072.36,0,4.0,0
3134,59,Мужчина,Астана,Kaspi Bank,Новый,Отделение,565,2,55251.61,1,1,1,158449.86,2,1,9,947560.07,0,3.8,0
3135,42,Женщина,Астана,Kaspi Bank,Новый,Мобильное приложение,673,3,128464.1,3,1,0,87827.04,1,2,16,1233347.03,0,4.2,0
3136,47,Мужчина,Шымкент,ForteBank,Обычный,Мобильное приложение,652,9,129536.86,2,1,0,217460.83,1,3,14,1061671.58,1,4.6,0
3137,53,Мужчина,Астана,Jusan Bank,Премиальный,Мобильное приложение,501,2,147677.4,2,1,0,178283.24,1,4,10,1262285.1,1,3.3,0
3138,29,Мужчина,Астана,Kaspi Bank,Обычный,Отделение,709,5,38679.04,4,1,0,135863.58,0,2,13,1047498.87,1,3.0,0
3139,47,Мужчина,Павлодар,Kaspi Bank,Обычный,Колл-центр,676,0,93167.37,1,0,1,147348.48,0,3,21,1403997.43,0,3.9,0
3140,38,Женщина,Алматы,Halyk Bank,Новый,Мобильное приложение,653,0,129777.67,2,1,1,228545.2,2,3,5,1535416.6,1,5.0,0
3141,52,Женщина,Шымкент,Kaspi Bank,Обычный,Колл-центр,591,6,74182.71,2,0,0,269510.12,1,2,0,354636.4,0,4.1,0
3142,18,Мужчина,Актобе,ForteBank,Обычный,Мобильное приложение,685,7,100113.29,1,0,1,125058.87,2,1,17,819204.83,0,3.2,0
3143,40,Мужчина,Шымкент,Kaspi Bank,Обычный,Мобильное приложение,533,3,223992.07,2,1,0,209727.79,2,0,19,469622.68,0,5.0,0
3144,34,Мужчина,Актобе,Kaspi Bank,Новый,Интернет-банк,559,6,81942.36,3,1,1,120057.52,1,1,12,615896.31,0,3.9,0
3145,47,Женщина,Астана,Halyk Bank,Обычный,Мобильное приложение,678,1,159403.94,2,1,0,203267.1,2,2,9,1119884.26,0,2.0,0
3146,47,Женщина,Алматы,Jusan Bank,Премиальный,Мобильное приложение,742,8,165694.77,1,0,0,126979.29,3,2,10,965946.9,2,2.7,1
3147,33,Мужчина,Актобе,ForteBank,Премиальный,Мобильное приложение,607,8,74173.9,2,1,1,50000.0,0,2,9,637127.48,1,3.1,0
3148,33,Женщина,Астана,Jusan Bank,Премиальный,Мобильное приложение,691,10,90216.3,1,0,1,232475.02,3,2,10,1118646.65,1,4.3,0
3149,40,Женщина,Шымкент,Kaspi Bank,Обычный,Мобильное приложение,668,6,144332.68,1,0,1,233619.24,1,5,30,1437639.07,1,3.6,0
3150,31,Женщина,Алматы,Jusan Bank,Премиальный,Мобильное приложение,687,4,157374.82,2,1,0,214903.06,0,1,9,508871.28,0,4.1,0
3151,52,Мужчина,Караганда,Halyk Bank,Обычный,Мобильное приложение,587,6,66695.23,1,0,0,185034.04,0,2,7,1518469.41,0,4.4,0
3152,37,Мужчина,Астана,Jusan Bank,Премиальный,Мобильное приложение,636,6,179381.03,2,1,1,271982.92,1,0,11,747592.56,2,4.6,0
3153,18,Мужчина,Алматы,Halyk Bank,Премиальный,Отделение,646,2,178925.48,2,0,0,307431.44,0,3,0,655305.24,0,3.7,1
3154,37,Женщина,Астана,Kaspi Bank,Премиальный,Интернет-банк,784,6,130684.06,2,1,1,138273.99,4,2,23,565414.73,0,3.0,0
3155,29,Женщина,Шымкент,Kaspi Bank,Новый,Мобильное приложение,550,2,86337.47,2,1,1,227979.78,1,4,14,233128.47,0,5.0,0
3156,22,Женщина,Алматы,Halyk Bank,Новый,Отделение,523,2,168358.15,1,0,1,219569.33,3,2,14,575285.45,0,3.6,0
3157,27,Мужчина,Шымкент,Kaspi Bank,Обычный,Мобильное приложение,850,6,111157.01,1,0,1,283108.9,1,4,13,0.0,0,4.8,0
3158,43,Мужчина,Астана,Bereke Bank,Обычный,Мобильное приложение,677,6,152868.49,1,1,1,163482.73,2,3,15,1340783.26,0,2.7,1
3159,57,Мужчина,Алматы,Kaspi Bank,Обычный,Колл-центр,699,5,225506.6,2,1,0,78454.3,1,1,10,1074541.35,1,3.8,0
3160,45,Женщина,Караганда,Halyk Bank,Обычный,Отделение,707,6,153153.21,3,1,0,143563.43,1,2,18,724248.4,0,2.9,0
3161,34,Мужчина,Алматы,Kaspi Bank,Новый,Мобильное приложение,719,9,79987.87,3,0,1,222383.06,0,4,13,1683716.68,1,5.0,0
3162,47,Мужчина,Алматы,Kaspi Bank,Новый,Мобильное приложение,730,9,26437.2,3,1,0,155063.12,1,1,8,1003862.79,1,3.3,1
3163,36,Женщина,Астана,ForteBank,Обычный,Мобильное приложение,719,4,136125.69,1,0,1,75768.24,0,3,4,571898.45,1,5.0,0
3164,33,Мужчина,Шымкент,ForteBank,Новый,Колл-центр,751,8,140140.33,2,1,1,248824.83,1,1,14,1102331.01,0,4.0,0
3165,28,Мужчина,Павлодар,Jusan Bank,Обычный,Колл-центр,665,0,47348.21,2,0,0,75573.12,1,4,16,575032.13,0,4.4,0
3166,20,Мужчина,Алматы,Kaspi Bank,Премиальный,Мобильное приложение,746,4,21983.21,2,0,1,144992.15,0,5,6,849743.79,1,3.2,0
3167,37,Женщина,Астана,Bereke Bank,Обычный,Мобильное приложение,820,2,116637.91,2,1,0,131940.43,0,0,13,1339307.55,0,4.9,0
3168,43,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,667,7,73554.2,2,1,1,185408.41,0,3,11,409746.52,0,4.2,0
3169,40,Женщина,Караганда,Bereke Bank,Новый,Колл-центр,693,6,217817.28,1,0,1,167243.96,1,1,16,1183709.07,0,5.0,0
3170,37,Женщина,Астана,Kaspi Bank,Обычный,Мобильное приложение,597,0,78988.5,1,0,1,220221.84,2,0,21,1233610.24,0,3.4,1
3171,30,Женщина,Шымкент,ForteBank,Обычный,Мобильное приложение,635,8,66271.12,2,0,1,250655.73,0,1,7,997541.65,0,3.8,0
3172,49,Женщина,Астана,Halyk Bank,Обычный,Мобильное приложение,681,4,119160.57,1,1,0,178842.46,0,4,19,995015.53,0,4.7,0
3173,26,Женщина,Актобе,Halyk Bank,Новый,Мобильное приложение,614,0,86614.78,3,1,1,189463.75,4,2,21,662680.45,0,4.3,0
3174,51,Женщина,Астана,Kaspi Bank,Обычный,Мобильное приложение,658,0,62315.3,3,1,1,286817.06,1,4,4,794529.37,0,3.0,0
3175,29,Мужчина,Павлодар,ForteBank,Премиальный,Колл-центр,680,7,163125.16,2,1,0,146697.25,0,4,11,469213.11,2,2.7,0
3176,32,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,786,2,165263.91,4,1,1,195548.98,0,2,12,1401887.4,1,3.7,0
3177,24,Мужчина,Астана,Halyk Bank,Новый,Интернет-банк,572,8,166768.44,1,0,0,104911.17,1,0,11,526503.49,0,3.9,0
3178,35,Женщина,Караганда,ForteBank,Обычный,Отделение,687,7,165879.3,1,0,0,241782.97,3,2,16,905279.42,0,3.1,0
3179,53,Женщина,Шымкент,ForteBank,Новый,Мобильное приложение,595,5,237925.75,4,1,0,173488.78,1,3,20,1221615.96,0,3.1,0
3180,48,Женщина,Алматы,Bereke Bank,Премиальный,Отделение,718,5,34131.54,2,1,1,287508.84,2,2,23,665708.41,0,5.0,0
3181,53,Мужчина,Павлодар,Kaspi Bank,Премиальный,Мобильное приложение,726,4,94016.99,4,1,1,212966.48,4,0,9,0.0,1,4.2,0
